id,conversation_id,created_at,user_id,username,tweet,mentions,urls,replies_count,retweets_count,likes_count,hashtags,link,near,geo,source
1.26958E+18,1.26958E+18,2020-06-07 12:48:17 CEST,436896009,abder2810,C'est votre jour !  Bonne fête des mères à toutes les mamans du monde ❤️  Que Dieu vous bénisse 🙏  Votre Serviteur Oumarou Abdourahamane  https://t.co/c0FjPzpdwr,[],[],1,0,18,[],https://twitter.com/abder2810/status/1269581942086909953,,,
1.26943E+18,1.26864E+18,2020-06-07 02:45:29 CEST,436896009,abder2810,@NEPAD_Mayaki Merci Excellence,[],[],0,0,3,[],https://twitter.com/abder2810/status/1269430241577107457,,,
1.26927E+18,1.26927E+18,2020-06-06 16:22:36 CEST,436896009,abder2810,"... Mais voici ici, les exemples positifs comme le vôtre pour lever le moral des moins décidés, renforcer les convictions révolutionnaires des autres et encourager le peuple à lutter contre la faim, la maladie et l'ignorance de notre pays...  https://t.co/t7X2kdc8HI",[],[],3,3,46,[],https://twitter.com/abder2810/status/1269273490395402244,,,
1.26906E+18,1.26906E+18,2020-06-06 02:32:46 CEST,436896009,abder2810, https://t.co/ouK4V2oYmk,[],['https://s.callapp.com/pages/twitter_card.html'],0,0,3,[],https://twitter.com/abder2810/status/1269064657089814529,,,
1.26823E+18,1.26781E+18,2020-06-03 19:05:47 CEST,436896009,abder2810,@mamanesalououm1 J'écoute cette jeunesse. J'attends tes propositions,[],[],1,0,0,[],https://twitter.com/abder2810/status/1268227393480798209,,,
1.26823E+18,1.26823E+18,2020-06-03 19:04:34 CEST,436896009,abder2810,"A nos Dirigeants,   Le seul moyen d'obliger les hommes à dire du bien de vous, c'est d'en faire  !  Pas besoin d'un Doctorat en Mathématiques pour bien comprendre ce qui s'est passé au Ministère de la défense...  Les Nigeriens sont certes pauvres mais ils ne sont pas dupes !  https://t.co/3ZZ0venzBO",[],[],16,9,107,[],https://twitter.com/abder2810/status/1268227084863881224,,,
1.26813E+18,1.26781E+18,2020-06-03 12:58:37 CEST,436896009,abder2810,@mamanesalououm1 Souvent vous parlez juste pour parler. Y a t il eu quelque chose d'anormale que je n'ai pas dénoncé au Niger ?,[],[],1,0,2,[],https://twitter.com/abder2810/status/1268134990451290112,,,
1.26781E+18,1.26781E+18,2020-06-02 15:22:56 CEST,436896009,abder2810,JUSTICE FOR GEORGE FLOYD  Votre Serviteur Oumarou Abdourahamane  #GeorgeFloyd #USA #NoRacism #niger  https://t.co/mUOftOgDOT,[],[],1,0,30,"['georgefloyd', 'usa', 'noracism', 'niger']",https://twitter.com/abder2810/status/1267808923320541185,,,
1.26718E+18,1.26718E+18,2020-05-31 21:30:25 CEST,436896009,abder2810,Ma question posée au Ministre de la santé ce Samedi concernant la recommandation de L'OMS sur l'arrêt de l'utilisation de la chloronique dans le traitement du covid-19.  Le Niger ne changera pas son protocole et continuera à utiliser la chloroquine.   https://t.co/RG7nV2bYzC,[],['https://m.facebook.com/story.php?story_fbid=1546917138816481&id=243478455827029'],0,1,19,[],https://twitter.com/abder2810/status/1267176628632858624,,,
1.26706E+18,1.26706E+18,2020-05-31 13:30:01 CEST,436896009,abder2810,Le President Laurent GBAGBO fête ses 75ans aujourd'hui !  Joyeux anniversaire KOUDOU.  Votre Serviteur Oumarou Abdourahamane  https://t.co/kEUBPVxJxc,[],[],1,0,22,[],https://twitter.com/abder2810/status/1267055728155656193,,,
1.26634E+18,1.26634E+18,2020-05-29 14:13:18 CEST,436896009,abder2810,Je viens d'apprendre le décès du Nationaliste et  leader historique de l'Union nationale des forces populaires du Maroc  Abderrahmane Youssoufi.  Il  était premier Ministre de Mars 98 à Novembre 2002 Mes condoléances au peuple Marocain #maroc @MarocDiplomatie @parlment_ma  https://t.co/6rCY6eoG7n,"[{'screen_name': 'marocdiplomatie', 'name': 'maroc diplomatie 🇲🇦', 'id': '2535581429'}]",[],0,1,16,['maroc'],https://twitter.com/abder2810/status/1266341846281621504,,,
1.26631E+18,1.26631E+18,2020-05-29 12:03:53 CEST,436896009,abder2810,"Soyons positifs, soyons corrects, soyons bons  Le seigneur sait tout, il voit tout  D’ailleurs notre Prophète Mohamed (PSL) a dit  « Certes, Allah ne regarde pas vos apparences ni vos biens, mais en revanche Il regarde vos œuvres et vos cœurs. »  BON VENDREDI  JUMMU'A MUBARAK  https://t.co/7xFf0WoZiu",[],[],1,1,38,[],https://twitter.com/abder2810/status/1266309276630487040,,,
1.26631E+18,1.26631E+18,2020-05-29 12:02:50 CEST,436896009,abder2810,La loi portant interception de certaines communications émises par la voie électronique au Niger en Téléchargement....  Les  députés de l'opposition décident de quitter l'hémicycle !  Votre Serviteur Oumarou Abdourahamane  #niger  https://t.co/ZMnV3eeKVo,[],[],1,1,13,['niger'],https://twitter.com/abder2810/status/1266309015874744321,,,
1.26595E+18,1.26595E+18,2020-05-28 12:03:57 CEST,436896009,abder2810,"Confucius disait : ""Sous un bon gouvernement, la pauvreté est une honte; sous un mauvais gouvernement, la richesse est aussi une honte""   Bonne journée à vous sous la protection divine   Votre Serviteur Oumarou Abdourahamane  #niger #Afrique",[],[],1,4,67,"['niger', 'afrique']",https://twitter.com/abder2810/status/1265946905546276864,,,
1.26536E+18,1.26536E+18,2020-05-26 21:09:49 CEST,436896009,abder2810,"J'ai retrouvé dans les archives deux correspondances du Président Lamizana de 1979, l'une adressée au Président Seyni Kountché et l'autre à mon père. #faso @presidencebf @rochkaborepf  https://t.co/rk3zIMuOFN","[{'screen_name': 'presidencebf', 'name': 'présidence du faso', 'id': '760402465992929281'}, {'screen_name': 'rochkaborepf', 'name': 'roch kabore', 'id': '3353383450'}]",[],1,1,12,['faso'],https://twitter.com/abder2810/status/1265359504411148288,,,
1.26536E+18,1.26536E+18,2020-05-26 21:09:22 CEST,436896009,abder2810,"Sankara, On lui reproche sa gestion de 400 millions de francs CFA de fonds spéciaux. Il est acquitté et reconnu comme homme intègre , après plusieurs témoignages qui plaident en sa faveur Lamizana meurt le 26 mai 2005 à la clinique Notre-Dame-de-la-Paix à l'âge de 89 ans.  https://t.co/wzX1y2fUuV",[],[],1,1,9,[],https://twitter.com/abder2810/status/1265359390313455617,,,
1.26536E+18,1.26536E+18,2020-05-26 21:09:20 CEST,436896009,abder2810,"26 Mai c'est la date anniversaire du décès de l'ancien Président Burkinabé Sangoulé Lamizana  C'etait un homme sage très respecté  au Burkina Faso  Pour rappel le 3 janvier 1984, Aboubacar Sangoulé Lamizana est jugé par un Tribunal populaire de la révolution au temps du Sankara  https://t.co/v8HyWLupi0",[],[],1,2,19,[],https://twitter.com/abder2810/status/1265359381081841668,,,
1.26501E+18,1.26487E+18,2020-05-25 21:42:04 CEST,436896009,abder2810,@cuba_nigerchad Merci,[],[],0,0,0,[],https://twitter.com/abder2810/status/1265005229503918083,,,
1.26485E+18,1.26485E+18,2020-05-25 11:42:44 CEST,436896009,abder2810,"25 Mai c'est la journée mondiale de l'Afrique, jour de la commémoration annuelle de la fondation de l'Organisation de l'unité africaine (OUA, devenue Union africaine en 2002), le 25 mai 1963  Bonne Fête à tous  #AfricaDay2020 #Niger #panafricanism #Panafricain  https://t.co/1rKbvJfur3",[],[],0,0,11,"['africaday2020', 'niger', 'panafricanism', 'panafricain']",https://twitter.com/abder2810/status/1264854405112893452,,,
1.26413E+18,1.26413E+18,2020-05-23 11:28:40 CEST,436896009,abder2810,"Bonne fête d'Aïd El Fitr à toutes et à tous !   Eid Mubarak ! Barka Da Salla !  Wo Kayessi  ! Goura wagamone !   Surtout continuez à faire attention à vous,  Respectons  les gestes barrières,  afin d'éradiquer à jamais le Covid-19.   Votre Serviteur Oumarou Abdourahamane  https://t.co/LxUsIIpy4m",[],[],1,0,20,[],https://twitter.com/abder2810/status/1264126087837224960,,,
1.2636E+18,1.2636E+18,2020-05-22 00:30:03 CEST,436896009,abder2810,"Freedom, liberté pour l'activiste  @BanaIbrahim1973  @jeune_afrique @LeMonde_Afrique @France24_fr  #niger #libertedelapresse #Libertedexpression  https://t.co/GzWmdVJF1U","[{'screen_name': 'banaibrahim1973', 'name': 'bana ibrahim', 'id': '839839700521271298'}, {'screen_name': 'jeune_afrique', 'name': 'jeune afrique', 'id': '88708920'}, {'screen_name': 'lemonde_afrique', 'name': 'le monde afrique', 'id': '2876393283'}, {'screen_name': 'france24_fr', 'name': 'france 24 français', 'id': '25048816'}]",[],0,1,21,"['niger', 'libertedelapresse', 'libertedexpression']",https://twitter.com/abder2810/status/1263597955056955404,,,
1.26356E+18,1.26356E+18,2020-05-21 22:08:00 CEST,436896009,abder2810,Nous ne  sommes pas dupes  !   Votre ECO = CFA bis  Votre Serviteur Oumarou Abdourahamane  https://t.co/IlADTIo1kK,[],[],6,5,52,[],https://twitter.com/abder2810/status/1263562207830441989,,,
1.26346E+18,1.26346E+18,2020-05-21 15:24:42 CEST,436896009,abder2810,Bonne fête de l'ascension à toute la communauté chrétienne du Niger et du  monde entier.  Votre Serviteur Oumarou Abdourahamane  https://t.co/fKoIF0I9vX,[],[],1,1,14,[],https://twitter.com/abder2810/status/1263460712002748417,,,
1.26308E+18,1.26308E+18,2020-05-20 14:31:25 CEST,436896009,abder2810,"Corona on va te foutre hors d'Afrique !  Corona tu t'installeras pas chez nous, car nous respecterons les mesures barrières !  Merci grand frère @TJFofficiel  #Covid_19 #mali #cotedivoire #niger #Afrique  https://t.co/pUhz54W7ZD","[{'screen_name': 'tjfofficiel', 'name': 'tiken jah fakoly', 'id': '1065936148751687681'}]",[],0,2,12,"['covid_19', 'mali', 'cotedivoire', 'niger', 'afrique']",https://twitter.com/abder2810/status/1263084916104925184,,,
1.26306E+18,1.26306E+18,2020-05-20 12:56:46 CEST,436896009,abder2810,Un combat sans conviction ni idéologie est perdu d'avance...  Votre Serviteur Oumarou Abdourahamane  #niger #niamey #Afrique  https://t.co/pp1jQ9AgTF,[],[],4,1,47,"['niger', 'niamey', 'afrique']",https://twitter.com/abder2810/status/1263061096635736064,,,
1.26291E+18,1.26254E+18,2020-05-20 03:00:53 CEST,436896009,abder2810,"@NabereyB Oui oui en ce moment c'est la France qui m'intéresse parce que c'est l'ambassade de France @ambafr_au_niger qui m'a informé sur ces 2 vols. Quand j'aurai des informations fiables sur les vols concernant le Maroc et la Tunisie, j'informerai et je féliciterai les acteurs aussi.","[{'screen_name': 'ambafr_au_niger', 'name': 'la france au niger', 'id': '4202917391'}]",[],0,1,4,[],https://twitter.com/abder2810/status/1262911138595057667,,,
1.26291E+18,1.26291E+18,2020-05-20 02:52:41 CEST,436896009,abder2810,"Profitons de cette nuit spéciale pour implorer notre Seigneur !  Le destin est certes déjà écrit mais il est modifiable ce soir !  Qu'Allah nous gratifie de sa miséricorde!  Bonnes invocations, Votre Serviteur Oumarou Abdourahamane  https://t.co/Zt35WbBFn4",[],[],3,1,41,[],https://twitter.com/abder2810/status/1262909074036981760,,,
1.26213E+18,1.26209E+18,2020-05-17 23:28:27 CEST,436896009,abder2810,@ambafr_au_niger @AirFranceFR Effectivement avec le travail remarquable de l'ambassade du Niger 🇳🇪 en France 🇫🇷 et le conseil des Nigériens🇳🇪 de France 🇫🇷,[],[],0,0,4,[],https://twitter.com/abder2810/status/1262132902755794946,,,
1.26209E+18,1.26209E+18,2020-05-17 20:52:23 CEST,436896009,abder2810,"75 Nigériens sont rentrés ce jour par un 2ème vol @AirFranceFR, grâce au concours des autorités nigériennes et l'ambassade de France @ambafr_au_niger.  Bravo et merci à tous les acteurs  https://t.co/XQbDsjrQ33","[{'screen_name': 'airfrancefr', 'name': 'air france fr', 'id': '40205617'}, {'screen_name': 'ambafr_au_niger', 'name': 'la france au niger', 'id': '4202917391'}]",[],5,1,44,[],https://twitter.com/abder2810/status/1262093626080931842,,,
1.26209E+18,1.26209E+18,2020-05-17 20:41:55 CEST,436896009,abder2810,Ce 17 Mai 2020 a été dévoilée à Ouagadougou la statue de Sankara dans l’enceinte du Conseil de l’Entente qui abritera son Mémorial.  Il faut noté également que c'était un 17 Mai 1983  que Sankara fut limogé de son poste de Premier ministre et emprisonné. (un tournant de sa vie)  https://t.co/TUhxgcvJrC,[],[],1,4,37,[],https://twitter.com/abder2810/status/1262090993307922432,,,
1.26163E+18,1.26163E+18,2020-05-16 14:08:39 CEST,436896009,abder2810,"16 Mai date anniversaire de la disparition d'un Digne  fils d'Afrique  C'est un 16 Mai en  1977 que le Président MODIBO KEITA a été assassiné !  Le père de l'indépendance du Mali, ce grand Panafricaniste sera toujours un modèle pour la génération consciente en Afrique. #Mali  https://t.co/8Ukobw2DYM",[],[],0,2,24,['mali'],https://twitter.com/abder2810/status/1261629634199912451,,,
1.26151E+18,1.26151E+18,2020-05-16 06:28:35 CEST,436896009,abder2810,Courage Madagascar !  Soutien au président @SE_Rajoelina  Souvent il faut éteindre nos télés et allumer nos cerveaux...  Bonne journée à vous  Votre Serviteur Oumarou Abdourahamane  #Madagascar #Afrique #Niger  https://t.co/RQ19062mH6,"[{'screen_name': 'se_rajoelina', 'name': 'andry rajoelina', 'id': '980761908864274432'}]",[],3,6,56,"['madagascar', 'afrique', 'niger']",https://twitter.com/abder2810/status/1261513853210329088,,,
1.26142E+18,1.26142E+18,2020-05-16 00:07:17 CEST,436896009,abder2810,15 Mai 1991 - 15 Mai 2020 Il y a 29 ans que disparaissait le Sage Amadou Hampate Ba.  Reposez en Paix digne fils d'Afrique !  ALLAH HINNO YAFO MAYDO  Votre Serviteur Oumarou Abdourahamane  #Mali #Niger #pulaku  https://t.co/rPlZng1wzY,[],[],3,0,15,"['mali', 'niger', 'pulaku']",https://twitter.com/abder2810/status/1261417897970200576,,,
1.26109E+18,1.26109E+18,2020-05-15 02:19:46 CEST,436896009,abder2810,"Immense  plaisir de retrouver la prière du Vendredi.  « Ô vous les croyants ! Lorsque l'on appelle à la prière du vendredi, accourez à l'invocation d'Allah et cessez tout commerce. Cela est bien meilleur pour vous, si vous saviez ! »  Sourate 62, Al-Jumua, aya 9  JUMMU'A MUBARAK  https://t.co/SnzeO5gJeD",[],[],2,1,39,[],https://twitter.com/abder2810/status/1261088850165796867,,,
1.26089E+18,1.26089E+18,2020-05-14 13:14:28 CEST,436896009,abder2810,Joyeux anniversaire la Diva.  #Niger #zantche  https://t.co/kpDUmFiMLo,[],[],2,1,19,"['niger', 'zantche']",https://twitter.com/abder2810/status/1260891222958374912,,,
1.26089E+18,1.26089E+18,2020-05-14 13:13:42 CEST,436896009,abder2810,"Le groupe de Rap MDM Crew en deuil, Mes sincères condoléances à la famille, aux amis et aux fans suite au décès de leur  maman.   Votre Serviteur Oumarou Abdourahamane  #Niger  https://t.co/ol5sCOif5X",[],[],5,0,24,['niger'],https://twitter.com/abder2810/status/1260891030917976065,,,
1.26058E+18,1.26054E+18,2020-05-13 16:41:51 CEST,436896009,abder2810,@BoubacarMarou Mais ça commence comme ça !,[],[],0,0,2,[],https://twitter.com/abder2810/status/1260581026063147009,,,
1.26054E+18,1.26054E+18,2020-05-13 14:09:17 CEST,436896009,abder2810,"13 Mai 2020  Pour honorer les femmes, cette journée doit être une journée spéciale où les Hommes doivent faire la  cuisine  ou  le ménage  Après la séance Biberon, je serai dans la cuisine pour préparer l'IFTAR  😊  Bonne fête à toutes les Femmes du Niger ❤️ #niger #13mai  https://t.co/FWxuqssB8d",[],[],6,4,85,"['niger', '13mai']",https://twitter.com/abder2810/status/1260542629764313088,,,
1.26051E+18,1.26051E+18,2020-05-13 11:50:31 CEST,436896009,abder2810,"Profitons de ces derniers jours de ce mois bénis de Ramadan pour implorer  ALLAH , pour qu'il nous épargne de cette pandémie et qu'il descende sa miséricorde sur notre pays Bon retour dans nos différents lieux de cultes tout en continuant à respecter les mesures barrières #Niger",[],[],1,1,18,['niger'],https://twitter.com/abder2810/status/1260507707691368452,,,
1.26051E+18,1.26051E+18,2020-05-13 11:48:18 CEST,436896009,abder2810,"Dans un communiqué ce mardi 12 mai, Il a été annoncé par le gouvernement  après une  concertation avec les associations religieuses,  la réouverture des lieux de culte  ce jour  mercredi 13 mai. Aussi, Le couvre-feu instauré à Niamey est également levé à compter de ce soir.  https://t.co/Kv7uBMD5S8",[],[],1,1,11,[],https://twitter.com/abder2810/status/1260507152373997568,,,
1.26011E+18,1.26011E+18,2020-05-12 09:17:39 CEST,436896009,abder2810,Bonne fête à toutes les infirmières du monde entier. Mention spéciale aux infirmières qui sont sur le front pour l'éradication du covid-19 Une pensée  aux infirmières Africaines qui exercent dans les campagnes avec toutes ces difficultés souvent liées à un manque de médicaments  https://t.co/W6CrLXNLQV,[],[],0,1,17,[],https://twitter.com/abder2810/status/1260106849585692673,,,
1.25981E+18,1.25981E+18,2020-05-11 13:26:12 CEST,436896009,abder2810,"Je souhaite bonne chance au peuple français pour ce déconfinement  Une pensée pour les familles des victimes du covid-19 et pour ceux qui sont infectés Bravo au personnel soignant !  Continuez à vous protèger, Vigilence partout pour vaincre le Covid-19 @ambafr_au_niger @Elysee  https://t.co/u2Au2zVwnn","[{'screen_name': 'ambafr_au_niger', 'name': 'la france au niger', 'id': '4202917391'}, {'screen_name': 'elysee', 'name': 'élysée', 'id': '16717501'}]",[],3,0,21,[],https://twitter.com/abder2810/status/1259807014093492224,,,
1.25978E+18,1.25978E+18,2020-05-11 11:23:52 CEST,436896009,abder2810,Tu dis que tu aimes la pluie mais tu utilises un parapluie quand il pleut  tu dis que tu aimes le soleil mais tu cherches l'ombre quand il brille  tu dis que tu aimes le vent mais tu fermes la fenêtre quand il souffle   c'est pourquoi j'ai peur lorsque tu dis que tu m'aimes  BOB  https://t.co/2yLYo1lI6X,[],[],2,14,82,[],https://twitter.com/abder2810/status/1259776224391462912,,,
1.25947E+18,1.25947E+18,2020-05-10 14:54:17 CEST,436896009,abder2810,@dueniger Sorry for late 😊  https://t.co/ReFLHPVkih,[],[],1,0,4,[],https://twitter.com/abder2810/status/1259466791547547648,,,
1.25946E+18,1.25928E+18,2020-05-10 14:44:46 CEST,436896009,abder2810,@ambafr_au_niger Très bonne nouvelle. En espérant que nos autorités prendront des mesures pour la quarantaine des passagers. Merci bien et bonne chance pour le déconfinement en France. Courage au Peuple français,[],[],2,0,2,[],https://twitter.com/abder2810/status/1259464396260212736,,,
1.25945E+18,1.25945E+18,2020-05-10 13:39:36 CEST,436896009,abder2810,Bonne fête des mères ! Happy mothers day !  Que Dieu bénisse toutes les mères du monde entier.  Votre Serviteur Oumarou Abdourahamane  https://t.co/xpH6VLwl3d,[],[],1,1,15,[],https://twitter.com/abder2810/status/1259447997613649925,,,
1.25928E+18,1.25928E+18,2020-05-10 02:27:08 CEST,436896009,abder2810,"Covid-19 : Rapatriement des Nigériens, un vrai casse tête   Si certains n'avaient pas jeté à la poubelle notre notre 1er avion présidentiel mont Bagazam, on aurait pu  rapatrier nos compatriotes dans ce contexte de pandémie.   Miss you Mont Bagazam !  https://t.co/3oCJBBEjXx",[],[],6,4,84,[],https://twitter.com/abder2810/status/1259278763818442755,,,
1.25882E+18,1.25871E+18,2020-05-08 20:20:32 CEST,436896009,abder2810,"@ZakChoco How are you, hope you are fine. Take care 😊 Oh I forget am not perfect too 😁",[],[],0,0,1,[],https://twitter.com/abder2810/status/1258824118457307145,,,
1.25876E+18,1.25876E+18,2020-05-08 16:19:08 CEST,436896009,abder2810,"Celebration du 08 Mai, fin de la seconde guerre mondiale en Europe, victoire des aliés sur le Nazisme !  Bonne fête de la victoire au peuple français !  Bonne chance pour ce déconfinement prévu ce 11 Mai, 1ère victoire sur ce covid-19 @Matignon @ambafr_au_niger @Elysee","[{'screen_name': 'matignon', 'name': 'matignon', 'id': '621874680'}, {'screen_name': 'ambafr_au_niger', 'name': 'la france au niger', 'id': '4202917391'}, {'screen_name': 'elysee', 'name': 'élysée', 'id': '16717501'}]",[],0,0,20,[],https://twitter.com/abder2810/status/1258763367310864387,,,
1.25875E+18,1.25875E+18,2020-05-08 15:09:20 CEST,436896009,abder2810,Joyeux anniversaire grand frère @SOROKGUILLAUME Courage,"[{'screen_name': 'sorokguillaume', 'name': 'guillaume k. soro', 'id': '276611757'}]",[],0,0,3,[],https://twitter.com/abder2810/status/1258745802572337152,,,
1.25871E+18,1.25871E+18,2020-05-08 12:58:22 CEST,436896009,abder2810,"Ne Répétez jamais les mêmes erreurs !  Bon vendredi à vous, JUMMU'A MUBARAK  Prenez soin de vous et vos familles,   Que le seigneur vous assiste et vous bénisse,   Votre Serviteur Oumarou Abdourahamane  https://t.co/KXj1NSZL8O",[],[],6,1,37,[],https://twitter.com/abder2810/status/1258712846269059072,,,
1.25779E+18,1.25779E+18,2020-05-05 23:54:06 CEST,436896009,abder2810,"Aujourd'hui 5 mai, c'est la journée mondiale de la sage femme.  J'ai une pensée spéciale pour toutes les sages femmes du monde entier mais surtout celles qui travaillent en zone rurale dans nos pays Africains.  Que Dieu vous bénisse !  Votre Serviteur Oumarou Abdourahamane  https://t.co/dLqGcaThLO",[],[],1,0,29,[],https://twitter.com/abder2810/status/1257790699849875458,,,
1.25705E+18,1.25705E+18,2020-05-03 22:46:28 CEST,436896009,abder2810,"Comme il est mentionné dans le coran : Toute âme goutera à la mort !   Nous venons d'apprendre le décès BEN OMAR MOHAMED, Ministre de l'emploi  Mes sincères condoléances à sa famille biologique et à sa famille politique  Qu'Allah vous accorde son pardon au défunt  Votre Serviteur  https://t.co/KZatpSEIjE",[],[],5,3,51,[],https://twitter.com/abder2810/status/1257048904308318208,,,
1.25622E+18,1.25622E+18,2020-05-01 16:04:06 CEST,436896009,abder2810,Bonne fête du travail à tous les travailleurs du monde entier !  J'ai une pensée pour tous ceux qui travaillent dans le domaine de la santé et qui se battent pour l'éradication du Covid-19.  Force et honneur à vous  Votre Serviteur Oumarou Abdourahamane #niger #santepublique  https://t.co/Prv93qBDBh,[],[],0,0,4,"['niger', 'santepublique']",https://twitter.com/abder2810/status/1256222869211750402,,,
1.2541E+18,1.2541E+18,2020-04-25 19:12:52 CEST,436896009,abder2810,"En 2018, il y a eu 228 millions de cas de paludisme avec plus de 400 000 décès   Il faut noter qu'il n'a pas de vaccin  et je crois que les recherches  n'intéressent  pas du tout les firmes pharmaceutiques et laboratoires, et également même les grandes puissance  https://t.co/C7zMl9SVXO",[],[],4,5,36,[],https://twitter.com/abder2810/status/1254096049842663425,,,
1.25368E+18,1.25368E+18,2020-04-24 15:31:13 CEST,436896009,abder2810,"Bonne fête de la concorde à toutes et tous en ce 1er jour du mois béni du Ramadan .  Ramadan Mubarak, Ramadan Karim !  Votre Serviteur Oumarou Abdourahamane  https://t.co/2Hw3SrIKYF",[],[],2,1,31,[],https://twitter.com/abder2810/status/1253677879336022016,,,
1.25337E+18,1.25337E+18,2020-04-23 18:52:44 CEST,436896009,abder2810,"Soyez ferme sans être méchant, Et surtout soyez doux sans être manipulable...  Prenez soin de vous et de vos familles !  Votre Serviteur Oumarou Abdourahamane #niger #Afrique",[],[],1,1,28,"['niger', 'afrique']",https://twitter.com/abder2810/status/1253366206897238017,,,
1.2533E+18,1.2533E+18,2020-04-23 14:46:40 CEST,436896009,abder2810,"23 Avril 1989 - 23 Avril 2020  Cela fait 31 ans que le père de l'indépendance, le premier président du Niger HAMANI DIORI nous a quitté un 23 Avril à Rabat (Royaume du Maroc).  Que le seigneur lui accorde son paradis immense et éternel Firdaous, Amine.  Votre Serviteur  https://t.co/QVyD95ZTeU",[],[],2,1,51,[],https://twitter.com/abder2810/status/1253304280792158211,,,
1.25327E+18,1.25327E+18,2020-04-23 12:49:30 CEST,436896009,abder2810,"Analyse de notre compatriote Abdoul Salam Bello Expert internationale (Ancien cadre de la BID, du  Nepad et la Banque Mondiale ), chercheur principal dans un think tank Américain   https://t.co/6PBzrLWxyZ",[],['https://www.dw.com/fr/covid-19-pour-une-meilleure-sant%C3%A9-africaine/a-53210091'],0,3,18,[],https://twitter.com/abder2810/status/1253274794574974977,,,
1.25235E+18,1.25235E+18,2020-04-20 23:28:40 CEST,436896009,abder2810,"Le seul et vrai remède contre ce virus covid-19 C'est la prévention  Lavez vous régulièrement les mains  Respectez les autres mesures barrières  Que le seigneur nous assiste  Et profitons du mois bénis du Ramadan pour implorer Allah,  afin de nous débarrasser de cette pandémie  https://t.co/z2usoxxCD7",[],[],2,4,31,[],https://twitter.com/abder2810/status/1252348483664674822,,,
1.25222E+18,1.25222E+18,2020-04-20 14:54:14 CEST,436896009,abder2810,"Bon début de semaine à vous  Soyez prudent, Protegez et protégez les plus vulnérables !  Que le seigneur nous assiste !  Votre Serviteur Oumarou Abdourahamane  https://t.co/ZBxAHXJcXA",[],[],3,2,32,[],https://twitter.com/abder2810/status/1252219023535869952,,,
1.25118E+18,1.25118E+18,2020-04-17 18:23:44 CEST,436896009,abder2810,COMMUNIQUÉ DU RÉSEAU DES RADIOS ET TÉLÉVISIONS INDÉPENDANTES DU NIGER (R/RTIN)  https://t.co/Ex3YdMk8q5,[],[],0,0,30,[],https://twitter.com/abder2810/status/1251184581082075136,,,
1.25118E+18,1.25115E+18,2020-04-17 18:21:49 CEST,436896009,abder2810,@Impulseur227 @ambafr_au_niger Notre avion fait combien de places ? Il y a plus 150 Nigériens en France qui veulent rentrer.,[],[],2,0,5,[],https://twitter.com/abder2810/status/1251184098221133825,,,
1.25117E+18,1.25115E+18,2020-04-17 17:43:19 CEST,436896009,abder2810,"@ambafr_au_niger Il y a des familles Nigériennes qui sont bloquées également en France, Ça serai bien de voir comment vous pouvez voir comment aider à rentrer avec le concours du ministère des affaires étrangères du Niger. Cordialement. Bon courage Merci bien",[],[],1,0,9,[],https://twitter.com/abder2810/status/1251174407432740869,,,
1.25075E+18,1.25075E+18,2020-04-16 13:24:20 CEST,436896009,abder2810,"16 Avril 2020 date anniversaire du décès de Djibo Bakary.  Panafricaniste et leader de la campagne ""Non' du référendum du Général Degaulle en 1958.  Que Son âme repose en paix !  Votre Serviteur Oumarou Abdourahamane  https://t.co/oLO5fICdvY",[],[],1,4,23,[],https://twitter.com/abder2810/status/1250746847909601280,,,
1.25029E+18,1.25029E+18,2020-04-15 07:00:28 CEST,436896009,abder2810,"15 Avril 1974 - 15 Avril 2020  Cela fait 46 ans jour pour jour que la 1ère Première Dame du Niger Aissa Diori a été assassinée au Palais.  L'histoire c'est l'histoire, elle ne doit pas être falcifier !  Une pensée pour la famille du Président Diori.  ALLAH HINNO YAFO MAYDO !  https://t.co/BVdEL3OXnF",[],[],17,18,123,[],https://twitter.com/abder2810/status/1250287854594318351,,,
1.24935E+18,1.24935E+18,2020-04-12 16:35:41 CEST,436896009,abder2810,Joyeuses pâques à toutes la communauté chrétienne du Niger et du reste monde.  Votre Serviteur Oumarou Abdourahamane  https://t.co/RDL3VepEUK,[],[],0,0,9,[],https://twitter.com/abder2810/status/1249345449477255169,,,
1.24576E+18,1.24576E+18,2020-04-02 19:24:24 CEST,436896009,abder2810, https://t.co/2yGeJScQy0,[],[],1,1,23,[],https://twitter.com/abder2810/status/1245764028305158146,,,
1.24568E+18,1.24568E+18,2020-04-02 14:00:38 CEST,436896009,abder2810,On ne comprends plus rien ! @PresidenceNiger @IssoufouMhm  https://t.co/yRPbeftQ05,"[{'screen_name': 'presidenceniger', 'name': 'présidence du niger', 'id': '2827824935'}, {'screen_name': 'issoufoumhm', 'name': 'issoufou mahamadou', 'id': '4821435801'}]",[],16,0,59,[],https://twitter.com/abder2810/status/1245682549705318402,,,
1.24242E+18,1.24242E+18,2020-03-24 12:57:38 CET,436896009,abder2810,"Une pensée au peuple Italien, au peuple Français, au peuple espagnol, au peuple Iranien, au peuple chinois !  Une pensée pour tous ces pays qui luttent contre ce covid-19...  Le virus covid-19 sera vaincu !  Bravo au personnel soignant ❤️🙏du monde entier...",[],[],4,1,33,[],https://twitter.com/abder2810/status/1242420306477809666,,,
